enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
28468,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,88,0.0
2476,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,23,0.0
15198,city_103,0.92,Male,No relevent experience,Full time course,,,,,,,21,0.0
22432,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,>4,55,0.0
29534,city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,57,0.0
30797,city_21,0.624,Male,No relevent experience,Part time course,High School,,1,,Pvt Ltd,never,96,0.0
9088,city_115,0.789,Female,No relevent experience,Full time course,Graduate,STEM,3,,,never,144,1.0
15714,city_136,0.897,Male,Has relevent experience,,Masters,STEM,9,10000+,Pvt Ltd,>4,42,0.0
29685,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,4,22,0.0
1106,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,33,0.0
13523,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,12,100-500,Public Sector,4,88,0.0
15303,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,4,,,never,53,1.0
31908,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,,,1,58,1.0
23353,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,1,500-999,,never,46,0.0
5164,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,NGO,>4,28,0.0
31884,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,>4,88,1.0
18608,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,130,1.0
19181,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,3,100-500,NGO,1,74,0.0
10883,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Humanities,<1,10/49,Funded Startup,1,15,0.0
16397,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Funded Startup,1,6,0.0
8898,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,31,0.0
17964,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,20,500-999,Pvt Ltd,1,31,0.0
32482,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,166,0.0
27966,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,36,1.0
33163,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,never,15,0.0
12495,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,87,0.0
7293,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,>4,49,1.0
6715,city_101,0.5579999999999999,,No relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,96,1.0
24386,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,1,63,0.0
16294,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,never,10,0.0
3715,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,232,1.0
9183,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,17,0.0
22651,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,13,,,2,166,0.0
17340,city_176,0.764,,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Early Stage Startup,1,7,0.0
20590,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,3,,,1,58,1.0
30025,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,82,0.0
12766,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,NGO,3,136,0.0
18294,city_46,0.762,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Funded Startup,2,192,0.0
10385,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,16,0.0
28685,city_99,0.915,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,53,0.0
12305,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,,15,1.0
1305,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,<10,NGO,1,37,0.0
12365,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,48,1.0
31213,city_73,0.754,Male,Has relevent experience,Full time course,High School,,4,,,1,52,1.0
28589,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,16,0.0
3905,city_67,0.855,,Has relevent experience,Full time course,Graduate,STEM,3,,,1,2,0.0
5337,city_101,0.5579999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,2,89,0.0
15827,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,never,102,0.0
20888,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,2,15,1.0
12937,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,2,10,1.0
5603,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,,,,13,0.0
18125,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,7,10000+,Pvt Ltd,1,20,0.0
19765,city_30,0.698,,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,17,0.0
3113,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,,1000-4999,Pvt Ltd,1,94,0.0
11417,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,<1,100-500,Pvt Ltd,>4,20,0.0
9882,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,35,0.0
2884,city_40,0.7759999999999999,,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,33,1.0
16496,city_21,0.624,Male,No relevent experience,,Graduate,STEM,<1,,,1,107,1.0
29227,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,No Major,6,,,1,26,1.0
19941,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,NGO,1,21,0.0
9685,city_55,0.7390000000000001,,Has relevent experience,no_enrollment,Masters,STEM,19,,,>4,13,1.0
27109,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,>4,26,0.0
11019,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,161,0.0
12250,city_93,0.865,Male,Has relevent experience,Full time course,High School,,6,50-99,Funded Startup,1,50,0.0
21957,city_7,0.647,Male,Has relevent experience,Part time course,Masters,STEM,2,50-99,Early Stage Startup,1,7,0.0
1961,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,7,,Pvt Ltd,never,51,0.0
2271,city_21,0.624,Male,No relevent experience,Full time course,,,3,,Pvt Ltd,never,53,1.0
6421,city_16,0.91,Male,Has relevent experience,no_enrollment,,,7,,,1,45,0.0
5848,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,<1,100-500,Pvt Ltd,2,248,1.0
5813,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,69,0.0
5153,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,76,1.0
30339,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,Pvt Ltd,never,11,0.0
15837,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Other,3,<10,Pvt Ltd,2,18,1.0
26905,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,102,0.0
32788,city_21,0.624,Male,No relevent experience,Full time course,High School,,3,,,1,97,0.0
23485,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,NGO,1,29,0.0
18246,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,never,89,1.0
10729,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10/49,Early Stage Startup,2,37,0.0
5955,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,10,,Pvt Ltd,2,24,0.0
4235,city_100,0.887,Male,Has relevent experience,no_enrollment,Phd,STEM,16,50-99,Funded Startup,1,212,1.0
23085,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,15,50-99,Pvt Ltd,3,84,0.0
31577,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,4,,,never,190,1.0
16376,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,6,5000-9999,NGO,never,31,0.0
23158,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,14,10000+,,2,94,0.0
30654,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,10,1.0
27301,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,49,1.0
31094,city_138,0.836,Male,Has relevent experience,Full time course,Graduate,STEM,3,,,2,11,0.0
19147,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,3,,,,30,0.0
24922,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,45,0.0
27357,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,Arts,18,100-500,Public Sector,2,60,0.0
30778,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,28,0.0
5225,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,3,73,0.0
12216,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,61,1.0
8572,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,222,0.0
24674,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,20,0.0
14775,city_67,0.855,Male,No relevent experience,no_enrollment,High School,,12,,,1,90,0.0
32184,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,1,29,0.0
28076,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,64,1.0
13821,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,7,,,1,212,0.0
6622,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,Business Degree,4,10/49,Funded Startup,1,80,0.0
1653,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Other,1,22,0.0
24744,city_57,0.866,,No relevent experience,Full time course,High School,,<1,,,never,64,0.0
11096,city_102,0.804,,No relevent experience,no_enrollment,Primary School,,2,,,never,66,0.0
30064,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,never,35,1.0
2660,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,>4,6,0.0
400,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,>4,23,0.0
26864,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,34,0.0
16335,city_102,0.804,Male,Has relevent experience,Full time course,Masters,Humanities,2,50-99,Funded Startup,1,43,0.0
8780,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,38,0.0
21577,city_73,0.754,Male,No relevent experience,Full time course,,,1,,,1,57,0.0
24074,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,,,1,63,0.0
23549,city_103,0.92,Male,No relevent experience,Part time course,High School,,<1,10000+,Pvt Ltd,1,56,0.0
30597,city_9,0.743,Male,Has relevent experience,no_enrollment,Primary School,,3,<10,Other,1,4,0.0
6158,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,40,1.0
26721,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,10,,,never,25,1.0
27252,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,,,2,112,0.0
17637,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,3,,,,59,1.0
29985,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,124,0.0
10104,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,1,75,0.0
24804,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,51,1.0
26175,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,>20,,,>4,36,0.0
4837,city_114,0.926,,No relevent experience,Full time course,Masters,STEM,8,10/49,Pvt Ltd,>4,9,1.0
25459,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,16,0.0
11996,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,36,0.0
7803,city_67,0.855,Male,No relevent experience,Part time course,Graduate,STEM,2,5000-9999,Pvt Ltd,1,46,0.0
25960,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,74,0.0
29919,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,1,40,1.0
9773,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,4,94,0.0
31660,city_73,0.754,Male,Has relevent experience,Full time course,Masters,STEM,9,,,2,29,0.0
9393,city_94,0.698,Male,Has relevent experience,,High School,,3,,,1,22,1.0
30851,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,1000-4999,Public Sector,1,46,0.0
19740,city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,18,0.0
12932,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,2,17,0.0
17107,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,,1,36,0.0
23069,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,62,1.0
22101,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,3,4,1.0
14910,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Pvt Ltd,>4,98,0.0
9817,city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,never,21,0.0
14513,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Public Sector,1,29,0.0
8671,city_53,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,,1,8,0.0
13694,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,105,0.0
23252,city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,200,0.0
24887,city_75,0.939,,Has relevent experience,Full time course,High School,,2,<10,Pvt Ltd,1,30,0.0
9721,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,1000-4999,NGO,>4,50,1.0
27927,city_27,0.848,Male,No relevent experience,no_enrollment,Masters,STEM,12,,,2,17,1.0
26972,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,,1,34,0.0
15209,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,20,,Pvt Ltd,>4,66,0.0
1625,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,32,1.0
6347,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,,>4,47,1.0
25,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,1,126,0.0
10475,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,5000-9999,Pvt Ltd,1,114,0.0
26161,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Early Stage Startup,1,66,0.0
25684,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,,6,50-99,,1,70,0.0
8882,city_146,0.735,Male,Has relevent experience,,Graduate,STEM,5,100-500,Pvt Ltd,2,42,1.0
18887,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,never,62,0.0
19578,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,1,10/49,,1,2,0.0
15676,city_10,0.895,,Has relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,2,13,1.0
13178,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,3,29,1.0
32661,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,10,0.0
21964,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,33,0.0
22794,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,22,1.0
21065,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,,4,,,never,168,0.0
15710,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,Pvt Ltd,1,15,0.0
14858,city_114,0.926,,No relevent experience,Part time course,Graduate,STEM,<1,1000-4999,Pvt Ltd,,7,0.0
8115,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,7,0.0
25525,city_67,0.855,Other,No relevent experience,Full time course,High School,,4,10000+,Pvt Ltd,1,36,0.0
30256,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Public Sector,3,39,0.0
10738,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,5,0.0
14912,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Other,2,258,0.0
21401,city_134,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,>4,128,0.0
6223,city_160,0.92,,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,,8,0.0
22228,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,3,,Public Sector,1,102,1.0
25265,city_91,0.691,Male,No relevent experience,no_enrollment,High School,,3,,,2,8,0.0
15265,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,6,0.0
2195,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,102,0.0
13584,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,4,57,0.0
28993,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Humanities,4,,,3,32,1.0
29157,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,102,0.0
30414,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,23,1.0
18944,city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,1,130,0.0
2007,city_11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,280,0.0
25813,city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Public Sector,1,31,0.0
11993,city_20,0.7959999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,54,0.0
22597,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,,1,33,1.0
24915,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,1,232,1.0
30786,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Public Sector,3,88,1.0
10187,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,72,0.0
20866,city_59,0.775,,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1,12,0.0
28392,city_28,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,48,0.0
26218,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,2,90,1.0
22952,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,6,0.0
19782,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,59,0.0
13060,city_103,0.92,,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,94,0.0
17799,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,,10000+,,,64,0.0
23591,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,2,83,1.0
16512,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,76,0.0
3785,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,17,100-500,NGO,>4,84,0.0
33238,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,149,0.0
29668,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,44,1.0
14695,city_91,0.691,Male,No relevent experience,no_enrollment,High School,,7,,,1,138,0.0
13828,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,83,0.0
9723,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,,,6,50-99,Public Sector,2,23,0.0
7010,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,4,0.0
13608,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,46,0.0
2191,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Early Stage Startup,1,53,0.0
27313,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,3,280,1.0
3066,city_21,0.624,Other,No relevent experience,Full time course,Graduate,STEM,7,,,3,302,1.0
31846,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0.0
7254,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,1,108,0.0
13845,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,10,0.0
24034,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,never,216,1.0
9870,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,,Public Sector,2,142,0.0
15015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,120,0.0
19115,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,9,10000+,Pvt Ltd,2,106,0.0
3187,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,16,0.0
8599,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,2,11,0.0
17143,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,130,0.0
3368,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,107,0.0
20114,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,10,<10,Funded Startup,1,80,0.0
32003,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,16,100-500,Funded Startup,1,101,0.0
7566,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,3,0.0
32294,city_103,0.92,Other,No relevent experience,no_enrollment,Primary School,,3,,,never,136,1.0
28710,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,2,56,1.0
31040,city_21,0.624,,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,Pvt Ltd,4,84,1.0
240,city_10,0.895,Male,No relevent experience,no_enrollment,High School,,7,,,>4,86,0.0
27623,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,17,10/49,Funded Startup,1,98,0.0
20582,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,26,0.0
6240,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,100-500,Pvt Ltd,>4,61,0.0
13262,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,No Major,10,,,never,104,0.0
22898,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,19,0.0
5444,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,15,100-500,Funded Startup,2,56,0.0
10531,city_71,0.884,,Has relevent experience,Part time course,Graduate,STEM,17,10000+,Pvt Ltd,1,184,0.0
21123,city_162,0.767,,No relevent experience,Full time course,High School,,4,,,never,32,0.0
21078,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0.0
2003,city_103,0.92,Male,Has relevent experience,Full time course,High School,,4,,,1,112,1.0
30920,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,2,17,0.0
6161,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,30,0.0
16868,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,1,7,1.0
20411,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,21,1.0
10918,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,Arts,15,1000-4999,,1,48,0.0
17868,city_144,0.84,Male,Has relevent experience,,Graduate,STEM,10,50-99,Pvt Ltd,>4,2,0.0
10496,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,27,1.0
27613,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,4,156,0.0
24075,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,56,1.0
10989,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,NGO,>4,110,0.0
25499,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Funded Startup,1,54,0.0
25736,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,62,0.0
25320,city_16,0.91,Male,No relevent experience,Part time course,Graduate,Business Degree,19,<10,Pvt Ltd,>4,9,0.0
14004,city_84,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,>4,46,1.0
